record_id,td_sim_0,td_sim_1,record_atd
22461,,8233.0,8233.0
22474,332.0,,332.0
22476,,202.0,202.0
22479,668.0,,668.0
22481,,598.0,598.0
22584,10332.0,,10332.0
22586,,9912.0,9912.0
22612,7429.0,,7429.0
22614,,6880.0,6880.0
22722,2393.0,,2393.0
22724,,1642.0,1642.0
22730,428.0,,428.0
22732,,249.0,249.0
22802,9448.0,,9448.0
22804,,9129.0,9129.0
22928,220.0,,220.0
22930,,96.0,96.0
23138,1730.0,,1730.0
23140,,1508.0,1508.0
23160,590.0,,590.0
23162,,426.0,426.0
23177,9247.0,,9247.0
23179,,9197.0,9197.0
23184,392.0,,392.0
23186,,315.0,315.0
23231,2872.0,,2872.0
23233,,2861.0,2861.0
23240,327.0,,327.0
23242,,161.0,161.0
23243,274.0,,274.0
23245,,159.0,159.0
23262,24221.0,,24221.0
23264,,23975.0,23975.0
23265,190.0,,190.0
23267,,69.0,69.0
23309,4374.0,,4374.0
23311,,4575.0,4575.0
23375,7823.0,,7823.0
23377,,7904.0,7904.0
23412,479.0,,479.0
23414,,374.0,374.0
23509,2586.0,,2586.0
23511,,2578.0,2578.0
23512,1912.0,,1912.0
23514,,1772.0,1772.0
23652,1532.0,,1532.0
23654,,1358.0,1358.0
23655,2297.0,,2297.0
23657,,1617.0,1617.0
23825,28487.0,,28487.0
23827,,28629.0,28629.0
23921,3263.0,,3263.0
23923,,3506.0,3506.0
24004,218.0,,218.0
24006,,97.0,97.0
24019,180.0,,180.0
24021,,147.0,147.0
24172,1430.0,,1430.0
24174,,1113.0,1113.0
24221,222.0,,222.0
24223,,109.0,109.0
24234,2039.0,,2039.0
24236,,1979.0,1979.0
24388,5495.0,,5495.0
24390,,5708.0,5708.0
24497,21409.0,,21409.0
24499,,21151.0,21151.0
24522,3250.0,,3250.0
24524,,3063.0,3063.0
24530,3519.0,,3519.0
24532,,3128.0,3128.0
24571,1911.0,,1911.0
24573,,1708.0,1708.0
24592,4335.0,,4335.0
24594,,4081.0,4081.0
24665,1472.0,,1472.0
24667,,880.0,880.0
24736,1310.0,,1310.0
24738,,1163.0,1163.0
24780,1137.0,,1137.0
24782,,979.0,979.0
24791,1774.0,,1774.0
24793,,1739.0,1739.0
25033,149.0,,149.0
25035,,200.0,200.0
25184,1700.0,,1700.0
25186,,1777.0,1777.0
25229,5735.0,,5735.0
25231,,5836.0,5836.0
25285,1410.0,,1410.0
25287,,1259.0,1259.0
25413,5336.0,,5336.0
25415,,5016.0,5016.0
25425,4562.0,,4562.0
25427,,4159.0,4159.0
25436,1284.0,,1284.0
25438,,1278.0,1278.0
25566,4377.0,,4377.0
25568,6747.0,4670.0,5708.5
25570,,6954.0,6954.0
25606,472.0,,472.0
25608,,10.0,10.0
25616,255.0,,255.0
25618,,173.0,173.0
25691,509.0,,509.0
25693,,485.0,485.0
25804,225.0,,225.0
25806,,104.0,104.0
25878,4325.0,,4325.0
25880,3815.0,4126.0,3970.5
25882,,3783.0,3783.0
25885,512.0,,512.0
25887,,54.0,54.0
