record_id,td_sim_0,td_sim_1,record_atd
13136,9807.0,,9807.0
13138,,9406.0,9406.0
13305,1525.0,,1525.0
13307,,1473.0,1473.0
13334,3357.0,,3357.0
13336,,3200.0,3200.0
13418,195.0,,195.0
13420,,49.0,49.0
13528,9206.0,,9206.0
13530,,9156.0,9156.0
13535,577.0,,577.0
13537,,405.0,405.0
13564,10565.0,,10565.0
13566,,9428.0,9428.0
13570,5276.0,,5276.0
13572,,5445.0,5445.0
13616,518.0,,518.0
13618,,14.0,14.0
13619,4165.0,,4165.0
13621,,3561.0,3561.0
13659,519.0,,519.0
13661,,318.0,318.0
13672,1368.0,,1368.0
13674,,1138.0,1138.0
13831,641.0,,641.0
13833,,601.0,601.0
13882,17130.0,,17130.0
13884,,16526.0,16526.0
13925,744.0,,744.0
13927,,680.0,680.0
14056,418.0,,418.0
14058,,17.0,17.0
14141,148.0,,148.0
14143,,140.0,140.0
14176,166.0,,166.0
14178,,220.0,220.0
14292,856.0,,856.0
14294,,502.0,502.0
14335,1031.0,,1031.0
14337,,875.0,875.0
14372,1839.0,,1839.0
14374,,1854.0,1854.0
14479,15614.0,,15614.0
14481,,14494.0,14494.0
14505,1744.0,,1744.0
14507,,1693.0,1693.0
14553,738.0,,738.0
14555,,620.0,620.0
14862,25972.0,,25972.0
14864,,25547.0,25547.0
14912,2674.0,,2674.0
14914,,2374.0,2374.0
14942,407.0,,407.0
14944,,265.0,265.0
14979,4624.0,,4624.0
14981,,4624.0,4624.0
14987,10692.0,,10692.0
14988,22918.0,,22918.0
14989,,10715.0,10715.0
14990,,23156.0,23156.0
15064,799.0,,799.0
15066,,676.0,676.0
15222,808.0,,808.0
15224,,790.0,790.0
15250,1950.0,,1950.0
15252,,1695.0,1695.0
15256,2048.0,,2048.0
15258,,1986.0,1986.0
15381,7472.0,,7472.0
15383,,6747.0,6747.0
15480,2305.0,,2305.0
15482,,2081.0,2081.0
15548,6528.0,,6528.0
15550,,5730.0,5730.0
15750,258.0,,258.0
15752,,104.0,104.0
15843,9171.0,,9171.0
15845,,9101.0,9101.0
15982,135.0,,135.0
15984,,545.0,545.0
16061,5527.0,,5527.0
16063,,5588.0,5588.0
16076,15896.0,,15896.0
16078,,16230.0,16230.0
16111,3786.0,,3786.0
16113,,3717.0,3717.0
16153,1563.0,,1563.0
16155,,1593.0,1593.0
16169,3004.0,,3004.0
16171,,2751.0,2751.0
16184,474.0,,474.0
16186,,35.0,35.0
16209,188.0,,188.0
16211,,56.0,56.0
16297,2962.0,,2962.0
16299,,2609.0,2609.0
16405,2107.0,,2107.0
16407,,2076.0,2076.0
16408,423.0,,423.0
16410,,388.0,388.0
16501,4338.0,,4338.0
16503,,4170.0,4170.0
16577,14350.0,,14350.0
16579,,13874.0,13874.0
16626,281.0,,281.0
16628,,142.0,142.0
16650,3720.0,,3720.0
16652,,3162.0,3162.0
16657,647.0,,647.0
16659,,491.0,491.0
16712,26239.0,,26239.0
16714,,25972.0,25972.0
16755,625.0,,625.0
16757,,23.0,23.0
16758,239.0,,239.0
16760,,143.0,143.0
16905,3566.0,,3566.0
16907,,3360.0,3360.0
17113,618.0,,618.0
17115,,511.0,511.0
17117,1181.0,,1181.0
17119,,1073.0,1073.0
17178,17031.0,,17031.0
17180,,15154.0,15154.0
17282,301.0,,301.0
17284,,232.0,232.0
17287,3236.0,,3236.0
17289,,2939.0,2939.0
17337,18670.0,,18670.0
17339,,18196.0,18196.0
17362,444.0,,444.0
17364,,344.0,344.0
17424,1707.0,,1707.0
17426,,1350.0,1350.0
17466,1025.0,,1025.0
17468,,993.0,993.0
17570,5514.0,,5514.0
17572,,5032.0,5032.0
17627,9482.0,,9482.0
17629,,9364.0,9364.0
17671,3674.0,,3674.0
17673,,3478.0,3478.0
17720,6069.0,,6069.0
17722,,5824.0,5824.0
17740,1735.0,,1735.0
17741,2281.0,,2281.0
17742,,1590.0,1590.0
17743,,2275.0,2275.0
17841,6421.0,,6421.0
17843,,6142.0,6142.0
17859,1793.0,,1793.0
17861,,1662.0,1662.0
17916,1598.0,,1598.0
17918,,1192.0,1192.0
17947,256.0,,256.0
17949,,176.0,176.0
18174,25637.0,,25637.0
